0022200269,2022-11-23 00:00:00,29.42694444,-98.4375
0022001047,2021-05-13 00:00:00,35.225,-80.83916667
0021900354,2019-12-10 00:00:00,25.78138889,-80.18805556
0021801103,2019-03-25 00:00:00,28.53916667,-81.38361111
0022000740,2021-04-02 00:00:00,39.76388889,-86.15555556
0021900896,2020-03-01 00:00:00,44.97944444,-93.27611111
0022100821,2022-02-08 00:00:00,39.74861111,-105.0075
0022100999,2022-03-11 00:00:00,29.75083333,-95.36222222
0022200264,2022-11-23 00:00:00,42.36630278,-71.06222778
0022200127,2022-11-04 00:00:00,32.79055556,-96.81027778
0022101038,2022-03-16 00:00:00,29.75083333,-95.36222222
0022100962,2022-03-06 00:00:00,41.49638889,-81.68805556
0022200729,2023-01-25 00:00:00,34.04305556,-118.2672222
0022100698,2022-01-23 00:00:00,40.75055556,-73.99361111
0022001005,2021-05-07 00:00:00,25.78138889,-80.18805556
0022200091,2022-10-30 00:00:00,42.69694444,-83.24555556
0021800951,2019-03-03 00:00:00,35.46333333,-97.515
0022000917,2021-04-26 00:00:00,28.53916667,-81.38361111
0022100161,2021-11-10 00:00:00,40.75055556,-73.99361111
0022200062,2022-10-26 00:00:00,44.97944444,-93.27611111
0022201006,2023-03-11 00:00:00,42.69694444,-83.24555556
0022000231,2021-01-22 00:00:00,39.76388889,-86.15555556
0022200954,2023-03-03 00:00:00,38.64916667,-121.5180556
0021900456,2019-12-25 00:00:00,39.90111111,-75.17194444
0022200713,2023-01-24 00:00:00,39.76388889,-86.15555556
0022000913,2021-04-25 00:00:00,33.75722222,-84.39638889
0021801034,2019-03-16 00:00:00,42.36630278,-71.06222778
0022000404,2021-02-12 00:00:00,45.53166667,-122.6666667
0021900722,2020-01-31 00:00:00,29.75083333,-95.36222222
0021800394,2018-12-10 00:00:00,41.88055556,-87.67416667
0022000284,2021-01-28 00:00:00,42.69694444,-83.24555556
0022201108,2023-03-25 00:00:00,25.78138889,-80.18805556
0022100639,2022-01-14 00:00:00,35.13833333,-90.05055556
0022100521,2022-02-03 00:00:00,29.42694444,-98.4375
0022000934,2021-04-28 00:00:00,39.90111111,-75.17194444
0022200237,2022-11-19 00:00:00,39.90111111,-75.17194444
0022200453,2022-12-19 00:00:00,39.90111111,-75.17194444
0021900830,2020-02-21 00:00:00,44.97944444,-93.27611111
0022101055,2022-03-18 00:00:00,40.76833333,-111.9011111
0022200666,2023-01-17 00:00:00,29.42694444,-98.4375
0022101080,2022-03-22 00:00:00,28.53916667,-81.38361111
0022100831,2022-02-10 00:00:00,42.69694444,-83.24555556
0021800397,2018-12-10 00:00:00,32.79055556,-96.81027778
0022201085,2023-03-22 00:00:00,43.642549,-79.3812204
0022200785,2023-02-03 00:00:00,42.69694444,-83.24555556
0021800805,2019-02-06 00:00:00,41.88055556,-87.67416667
0022000280,2021-01-27 00:00:00,29.42694444,-98.4375
0021900726,2020-01-31 00:00:00,34.04305556,-118.2672222
0022100467,2021-12-21 00:00:00,29.94888889,-90.08194444
0022100583,2022-01-07 00:00:00,40.68265,-73.97468889
0022100782,2022-02-03 00:00:00,42.69694444,-83.24555556
0022000557,2021-03-04 00:00:00,29.94888889,-90.08194444
0022000960,2021-05-01 00:00:00,41.49638889,-81.68805556
0022200442,2022-12-17 00:00:00,43.04361111,-87.91694444
0022000544,2021-03-03 00:00:00,28.53916667,-81.38361111
0021900964,2020-03-10 00:00:00,35.13833333,-90.05055556
0022100718,2022-01-25 00:00:00,40.68265,-73.97468889
0022100130,2021-11-05 00:00:00,37.75027778,-122.2030556
0022100575,2022-01-05 00:00:00,39.74861111,-105.0075
0021800875,2019-02-22 00:00:00,28.53916667,-81.38361111
0022100820,2022-02-08 00:00:00,32.79055556,-96.81027778
0022100932,2022-03-02 00:00:00,41.49638889,-81.68805556
0021900180,2019-11-16 00:00:00,32.79055556,-96.81027778
0022200411,2022-12-13 00:00:00,29.75083333,-95.36222222
0022201002,2023-03-10 00:00:00,29.42694444,-98.4375
0022200979,2023-03-07 00:00:00,40.75055556,-73.99361111
0021900817,2020-02-12 00:00:00,39.74861111,-105.0075
0021900418,2019-12-19 00:00:00,29.42694444,-98.4375
0022100073,2021-10-29 00:00:00,25.78138889,-80.18805556
0022100322,2021-12-01 00:00:00,42.36630278,-71.06222778
0022000696,2021-03-27 00:00:00,44.97944444,-93.27611111
0022100476,2021-12-23 00:00:00,39.76388889,-86.15555556
0021900758,2020-02-05 00:00:00,43.642549,-79.3812204
0022100568,2022-01-05 00:00:00,28.53916667,-81.38361111
0021900146,2019-11-12 00:00:00,39.76388889,-86.15555556
0022100315,2021-11-30 00:00:00,43.642549,-79.3812204
0022000388,2021-02-10 00:00:00,39.74861111,-105.0075
0022000475,2021-02-22 00:00:00,35.46333333,-97.515
0021800138,2018-11-04 00:00:00,45.53166667,-122.6666667
0022200669,2023-01-18 00:00:00,40.75055556,-73.99361111
0022200024,2022-10-21 00:00:00,29.75083333,-95.36222222
